ID,Link,Date,Sport,Country,League
MFOHx2o8,https://www.betexplorer.com/soccer/germany/regionalliga-sudwest/kassel-kickers-offenbach/MFOHx2o8/,"2022,9,25,14,00",soccer,germany,regionalliga-sudwest
ULyWEbg1,https://www.betexplorer.com/soccer/germany/regionalliga-sudwest/rot-weiss-koblenz-bahlinger/ULyWEbg1/,"2022,9,25,14,00",soccer,germany,regionalliga-sudwest
W2qQX4fU,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/tsv-aubstadt-heimstetten/W2qQX4fU/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
MX7rjnAb,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/vfb-eichstatt-unterhaching/MX7rjnAb/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
dQAWhlQu,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/furth-burghausen/dQAWhlQu/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
CM0empfH,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/hankofen-hailing-illertissen/CM0empfH/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
Ia1ilQvB,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/nurnberg-buchbach/Ia1ilQvB/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
IauMYpuO,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/rain-lech-bayern/IauMYpuO/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
rs9viSfh,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/spvgg-ansbach-09-aschaffenburg/rs9viSfh/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
zH9zh8un,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/turkgucu-munchen-vilzing/zH9zh8un/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
lnOOVHOq,https://www.betexplorer.com/soccer/germany/regionalliga-bayern/wurzburger-kickers-augsburg/lnOOVHOq/,"2022,9,25,14,00",soccer,germany,regionalliga-bayern
MJAhEeBD,https://www.betexplorer.com/soccer/germany/oberliga-schleswig-holstein/dornbreite-lubeck-lubeck/MJAhEeBD/,"2022,9,25,14,00",soccer,germany,oberliga-schleswig-holstein
jLgsHcRf,https://www.betexplorer.com/soccer/germany/oberliga-schleswig-holstein/tsb-flensburg-kilia-kiel/jLgsHcRf/,"2022,9,25,14,00",soccer,germany,oberliga-schleswig-holstein
l6CpGHt1,https://www.betexplorer.com/soccer/germany/oberliga-schleswig-holstein/heider-sv-frisia-risum-lindholm/l6CpGHt1/,"2022,9,25,14,00",soccer,germany,oberliga-schleswig-holstein
rTBlFyd7,https://www.betexplorer.com/soccer/germany/oberliga-schleswig-holstein/husumer-eichede/rTBlFyd7/,"2022,9,25,14,00",soccer,germany,oberliga-schleswig-holstein
Wlvy3m4t,https://www.betexplorer.com/soccer/germany/oberliga-bremen/komet-arsten-brinkumer/Wlvy3m4t/,"2022,9,25,14,00",soccer,germany,oberliga-bremen
Uuh97TeP,https://www.betexplorer.com/soccer/germany/oberliga-bremen/vatan-bremen-leher/Uuh97TeP/,"2022,9,25,14,00",soccer,germany,oberliga-bremen
OOlaEa0e,https://www.betexplorer.com/soccer/germany/oberliga-hessen/giessen-viktoria-griesheim/OOlaEa0e/,"2022,9,25,14,00",soccer,germany,oberliga-hessen
Iol3DJF1,https://www.betexplorer.com/soccer/germany/oberliga-hessen/stadtallendorf-alzenau/Iol3DJF1/,"2022,9,25,14,00",soccer,germany,oberliga-hessen
OStrkd0H,https://www.betexplorer.com/soccer/germany/oberliga-rheinland-pfalz-saar/schott-mainz-kirchberg/OStrkd0H/,"2022,9,25,14,00",soccer,germany,oberliga-rheinland-pfalz-saar
CtJeg7Ih,https://www.betexplorer.com/soccer/germany/oberliga-bayern-nord/bamberg-eltersdorf/CtJeg7Ih/,"2022,9,25,14,00",soccer,germany,oberliga-bayern-nord
z1kXQklh,https://www.betexplorer.com/soccer/germany/oberliga-bayern-sud/dachau-nordlingen/z1kXQklh/,"2022,9,25,14,00",soccer,germany,oberliga-bayern-sud
AJspOmYA,https://www.betexplorer.com/soccer/germany/oberliga-bayern-sud/deisenhofen-tsv-schwaben-augsburg/AJspOmYA/,"2022,9,25,14,00",soccer,germany,oberliga-bayern-sud
EilyQ93b,https://www.betexplorer.com/soccer/germany/oberliga-bayern-sud/ismaning-memmingen/EilyQ93b/,"2022,9,25,14,00",soccer,germany,oberliga-bayern-sud
zDa9zJgR,https://www.betexplorer.com/soccer/germany/oberliga-baden-wurttemberg/backnang-1-cfr-pforzheim/zDa9zJgR/,"2022,9,25,14,00",soccer,germany,oberliga-baden-wurttemberg
lKupUGWf,https://www.betexplorer.com/soccer/germany/oberliga-baden-wurttemberg/goppinger-sv-fc-08-villingen/lKupUGWf/,"2022,9,25,14,00",soccer,germany,oberliga-baden-wurttemberg
tfxxWx2r,https://www.betexplorer.com/soccer/germany/oberliga-baden-wurttemberg/stutt-kickers-neckarsulm-su/tfxxWx2r/,"2022,9,25,14,00",soccer,germany,oberliga-baden-wurttemberg
b5kgMeon,https://www.betexplorer.com/soccer/norway/division-2-group-1/sotra-arendal/b5kgMeon/,"2022,9,25,14,00",soccer,norway,division-2-group-1
6ZCdlUoG,https://www.betexplorer.com/soccer/norway/division-2-group-2/hodd-kjelsas/6ZCdlUoG/,"2022,9,25,14,00",soccer,norway,division-2-group-2
pQB0ml1M,https://www.betexplorer.com/soccer/norway/division-2-group-2/levanger-frigg/pQB0ml1M/,"2022,9,25,14,00",soccer,norway,division-2-group-2
EaG4n8GS,https://www.betexplorer.com/soccer/norway/division-2-group-2/tromsdalen-tuil-gjovik-lyn/EaG4n8GS/,"2022,9,25,14,00",soccer,norway,division-2-group-2
Io8yrsf1,https://www.betexplorer.com/soccer/norway/division-3-group-1/fyllingsdalen-nordstrand/Io8yrsf1/,"2022,9,25,14,00",soccer,norway,division-3-group-1
bsoO5pn8,https://www.betexplorer.com/soccer/norway/division-3-group-1/grei-sandviken/bsoO5pn8/,"2022,9,25,14,00",soccer,norway,division-3-group-1
QcASueN1,https://www.betexplorer.com/soccer/norway/division-3-group-2/brumunddal-toten/QcASueN1/,"2022,9,25,14,00",soccer,norway,division-3-group-2
d85Xb44K,https://www.betexplorer.com/soccer/norway/division-3-group-3/djerv-1919-fana/d85Xb44K/,"2022,9,25,14,00",soccer,norway,division-3-group-3
GCSpy1CD,https://www.betexplorer.com/soccer/norway/division-3-group-3/stord-sandnes-ulf/GCSpy1CD/,"2022,9,25,14,00",soccer,norway,division-3-group-3
pvilQVfc,https://www.betexplorer.com/soccer/norway/division-3-group-4/uradd-fram/pvilQVfc/,"2022,9,25,14,00",soccer,norway,division-3-group-4
Qkn3W0Vj,https://www.betexplorer.com/soccer/norway/division-3-group-5/melhus-strindheim/Qkn3W0Vj/,"2022,9,25,14,00",soccer,norway,division-3-group-5
YmTvxg1D,https://www.betexplorer.com/soccer/poland/iii-liga-group-i/lks-lodz-sokol-ostroda/YmTvxg1D/,"2022,9,25,14,00",soccer,poland,iii-liga-group-i
niHM0xvE,https://www.betexplorer.com/soccer/poland/iii-liga-group-i/unia-skierniewice-tomaszow-mazowiecki/niHM0xvE/,"2022,9,25,14,00",soccer,poland,iii-liga-group-i
tbx69xn5,https://www.betexplorer.com/soccer/poland/iii-liga-group-ii/nowe-skalmierzyce-stolem-gniewino/tbx69xn5/,"2022,9,25,14,00",soccer,poland,iii-liga-group-ii
fZcqmmpe,https://www.betexplorer.com/soccer/poland/iii-liga-group-iii/warta-gorzow-rekord-bielsko-biala/fZcqmmpe/,"2022,9,25,14,00",soccer,poland,iii-liga-group-iii
viD954J5,https://www.betexplorer.com/soccer/poland/iii-liga-group-iv/czarni-polaniec-stal-stalowa-wola/viD954J5/,"2022,9,25,14,00",soccer,poland,iii-liga-group-iv
CjIJnaRt,https://www.betexplorer.com/soccer/spain/laliga2/huesca-leganes/CjIJnaRt/,"2022,9,25,14,00",soccer,spain,laliga2
EyYLUwNq,https://www.betexplorer.com/soccer/sweden/division-2-norrland/algarna-harnosand-sandvik/EyYLUwNq/,"2022,9,25,14,00",soccer,sweden,division-2-norrland
xGtfZJES,https://www.betexplorer.com/soccer/sweden/division-2-norrland/friska-viljor-boden/xGtfZJES/,"2022,9,25,14,00",soccer,sweden,division-2-norrland
ziMUSHid,https://www.betexplorer.com/soccer/sweden/division-2-norrland/skelleftea-bergnasets-aik/ziMUSHid/,"2022,9,25,14,00",soccer,sweden,division-2-norrland
vV7vM9OP,https://www.betexplorer.com/soccer/sweden/division-2-norra-svealand/hudiksvall-kungsangen/vV7vM9OP/,"2022,9,25,14,00",soccer,sweden,division-2-norra-svealand
hxSq0S16,https://www.betexplorer.com/soccer/sweden/division-2-norra-svealand/skiljebo-sandvikens-aik/hxSq0S16/,"2022,9,25,14,00",soccer,sweden,division-2-norra-svealand
r7Oq9kq6,https://www.betexplorer.com/soccer/sweden/division-2-vastra-gotaland/frolunda-eskilsminne/r7Oq9kq6/,"2022,9,25,14,00",soccer,sweden,division-2-vastra-gotaland
U9Dkh6ZO,https://www.betexplorer.com/soccer/sweden/division-2-sodra-gotaland/nosaby-if-ifk-berga/U9Dkh6ZO/,"2022,9,25,14,00",soccer,sweden,division-2-sodra-gotaland
A3VVNaUg,https://www.betexplorer.com/soccer/sweden/division-2-sodra-svealand/huddinge-arameisk-syrianska/A3VVNaUg/,"2022,9,25,14,00",soccer,sweden,division-2-sodra-svealand
Ugi5jbNt,https://www.betexplorer.com/soccer/sweden/division-2-norra-gotaland/angered-bk-ahlafors/Ugi5jbNt/,"2022,9,25,14,00",soccer,sweden,division-2-norra-gotaland
j9uElxhg,https://www.betexplorer.com/soccer/sweden/division-2-norra-gotaland/grebbestad-lidkoping/j9uElxhg/,"2022,9,25,14,00",soccer,sweden,division-2-norra-gotaland
hYyVpfiI,https://www.betexplorer.com/soccer/sweden/division-2-norra-gotaland/saffle-sk-mjolby-ai-ff/hYyVpfiI/,"2022,9,25,14,00",soccer,sweden,division-2-norra-gotaland
GWIEcLul,https://www.betexplorer.com/soccer/turkey/3-lig-group-1/yomraspor-belediye-derince/GWIEcLul/,"2022,9,25,14,00",soccer,turkey,3-lig-group-1
4dPBYH0r,https://www.betexplorer.com/soccer/turkey/3-lig-group-2/eynesil-kusadasispor/4dPBYH0r/,"2022,9,25,14,00",soccer,turkey,3-lig-group-2
r5uEkoA8,https://www.betexplorer.com/soccer/turkey/3-lig-group-3/erbaaspor-arguvan/r5uEkoA8/,"2022,9,25,14,00",soccer,turkey,3-lig-group-3
dCaJT3mk,https://www.betexplorer.com/soccer/turkey/3-lig-group-3/osmaniyespor-tepecik/dCaJT3mk/,"2022,9,25,14,00",soccer,turkey,3-lig-group-3
4YK0QuLL,https://www.betexplorer.com/soccer/world/friendly-international/hong-kong-myanmar/4YK0QuLL/,"2022,9,25,14,00",soccer,world,friendly-international
r1a2KuJn,https://www.betexplorer.com/soccer/world/friendly-international/singapore-india/r1a2KuJn/,"2022,9,25,14,00",soccer,world,friendly-international
QNL1Usta,https://www.betexplorer.com/soccer/england/women-s-super-league/arsenal-tottenham/QNL1Usta/,"2022,9,25,14,30",soccer,england,women-s-super-league
82u4Ul0p,https://www.betexplorer.com/soccer/germany/oberliga-rheinland-pfalz-saar/mechtersheim-hertha-wiesbach/82u4Ul0p/,"2022,9,25,14,30",soccer,germany,oberliga-rheinland-pfalz-saar
SAvlTzn1,https://www.betexplorer.com/soccer/germany/oberliga-baden-wurttemberg/freiburger-hollenbach/SAvlTzn1/,"2022,9,25,14,30",soccer,germany,oberliga-baden-wurttemberg
2BLAY1US,https://www.betexplorer.com/soccer/italy/serie-c-group-a/lecco-mantova/2BLAY1US/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
vXCxULxp,https://www.betexplorer.com/soccer/italy/serie-c-group-a/pergolettese-arzignano/vXCxULxp/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
Me2sTuhj,https://www.betexplorer.com/soccer/italy/serie-c-group-a/piacenza-albinoleffe/Me2sTuhj/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
0n1oSa7d,https://www.betexplorer.com/soccer/italy/serie-c-group-a/pordenone-padova/0n1oSa7d/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
ShkTjqpc,https://www.betexplorer.com/soccer/italy/serie-c-group-a/pro-patria-renate/ShkTjqpc/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
6qlXk3a3,https://www.betexplorer.com/soccer/italy/serie-c-group-a/pro-sesto-sangiuliano-city/6qlXk3a3/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
2BstlsUF,https://www.betexplorer.com/soccer/italy/serie-c-group-a/trento-triestina/2BstlsUF/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
dYtpm1qM,https://www.betexplorer.com/soccer/italy/serie-c-group-a/virtus-verona-feralpisalo/dYtpm1qM/,"2022,9,25,14,30",soccer,italy,serie-c-group-a
vcAAPndK,https://www.betexplorer.com/soccer/italy/serie-c-group-b/cesena-us-pontedera/vcAAPndK/,"2022,9,25,14,30",soccer,italy,serie-c-group-b
QV3hHO30,https://www.betexplorer.com/soccer/italy/serie-c-group-b/recanatese-sassari-torres/QV3hHO30/,"2022,9,25,14,30",soccer,italy,serie-c-group-b
YVTR3RDH,https://www.betexplorer.com/soccer/italy/serie-c-group-c/fidelis-andria-picerno/YVTR3RDH/,"2022,9,25,14,30",soccer,italy,serie-c-group-c
fVRssnk9,https://www.betexplorer.com/soccer/italy/serie-a-women/as-roma-fiorentina/fVRssnk9/,"2022,9,25,14,30",soccer,italy,serie-a-women
n5OZr8Kd,https://www.betexplorer.com/soccer/italy/serie-a-women/parma-ac-milan/n5OZr8Kd/,"2022,9,25,14,30",soccer,italy,serie-a-women
lEYW7obH,https://www.betexplorer.com/soccer/malawi/super-league/blue-eagles-red-lions/lEYW7obH/,"2022,9,25,14,30",soccer,malawi,super-league
Q5d7P1Ae,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/excelsior-maassluis-rijnsburgse-boys/Q5d7P1Ae/,"2022,9,25,14,30",soccer,netherlands,tweede-divisie
4deBOLP1,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/vv-noordwijk-jong-volendam/4deBOLP1/,"2022,9,25,14,30",soccer,netherlands,tweede-divisie
Iaqgm522,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/svv-scheveningen-spakenburg/Iaqgm522/,"2022,9,25,14,30",soccer,netherlands,tweede-divisie
GCSXwViq,https://www.betexplorer.com/soccer/netherlands/derde-divisie/acv-assen-rijnvogels/GCSXwViq/,"2022,9,25,14,30",soccer,netherlands,derde-divisie
6Vh1KZFb,https://www.betexplorer.com/soccer/norway/division-2-group-1/staal-jorpeland-halden/6Vh1KZFb/,"2022,9,25,14,30",soccer,norway,division-2-group-1
I1KUH3q1,https://www.betexplorer.com/soccer/turkey/2-lig-white-group/ankaraspor-soma-spor/I1KUH3q1/,"2022,9,25,14,30",soccer,turkey,2-lig-white-group
rqAVgwuD,https://www.betexplorer.com/soccer/turkey/3-lig-group-1/yeni-amasyaspor-nevsehirspor/rqAVgwuD/,"2022,9,25,14,30",soccer,turkey,3-lig-group-1
0SKjwbhR,https://www.betexplorer.com/soccer/turkey/3-lig-group-2/kestel-bayrampasa/0SKjwbhR/,"2022,9,25,14,30",soccer,turkey,3-lig-group-2
z3bNSN2e,https://www.betexplorer.com/soccer/turkey/3-lig-group-3/cankaya-fk-nigde-anadolu/z3bNSN2e/,"2022,9,25,14,30",soccer,turkey,3-lig-group-3
j9eqUx9d,https://www.betexplorer.com/soccer/argentina/reserve-league/barracas-central-velez-sarsfield/j9eqUx9d/,"2022,9,25,15,00",soccer,argentina,reserve-league
W4YVit13,https://www.betexplorer.com/soccer/argentina/reserve-league/central-cordoba-santiago-del-estero-aldosivi/W4YVit13/,"2022,9,25,15,00",soccer,argentina,reserve-league
QRB4yLGM,https://www.betexplorer.com/soccer/argentina/reserve-league/talleres-cordoba-river-plate/QRB4yLGM/,"2022,9,25,15,00",soccer,argentina,reserve-league
pbJVcI07,https://www.betexplorer.com/soccer/argentina/primera-a-women/ferro-el-porvenir/pbJVcI07/,"2022,9,25,15,00",soccer,argentina,primera-a-women
06ePSbfm,https://www.betexplorer.com/soccer/austria/regionalliga-west-salzburg/kuchl-a-salzburg/06ePSbfm/,"2022,9,25,15,00",soccer,austria,regionalliga-west-salzburg
EBj5N3I7,https://www.betexplorer.com/soccer/austria/regionalliga-west-salzburg/usk-anif-sc-golling/EBj5N3I7/,"2022,9,25,15,00",soccer,austria,regionalliga-west-salzburg
GGUmnme8,https://www.betexplorer.com/soccer/austria/regionalliga-west-salzburg/wals-grunau-bischofshofen/GGUmnme8/,"2022,9,25,15,00",soccer,austria,regionalliga-west-salzburg
KIflbSzE,https://www.betexplorer.com/soccer/burundi/primus-league/inter-star-new-oil/KIflbSzE/,"2022,9,25,15,00",soccer,burundi,primus-league
pp8QmdkH,https://www.betexplorer.com/soccer/czech-republic/msfl/fk-frydek-mistek-fk-blansko/pp8QmdkH/,"2022,9,25,15,00",soccer,czech-republic,msfl
G2g8S5MR,https://www.betexplorer.com/soccer/england/league-two/northampton-stockport-county/G2g8S5MR/,"2022,9,25,15,00",soccer,england,league-two
jeWq19mI,https://www.betexplorer.com/soccer/europe/uefa-nations-league/armenia-ukraine/jeWq19mI/,"2022,9,25,15,00",soccer,europe,uefa-nations-league
vmXnWLj9,https://www.betexplorer.com/soccer/europe/euro-u19/netherlands-northern-ireland/vmXnWLj9/,"2022,9,25,15,00",soccer,europe,euro-u19
hjyiVu6F,https://www.betexplorer.com/soccer/europe/euro-u19/slovenia-moldova/hjyiVu6F/,"2022,9,25,15,00",soccer,europe,euro-u19
l4DSEOWH,https://www.betexplorer.com/soccer/finland/ykkonen/gnistan-pepo/l4DSEOWH/,"2022,9,25,15,00",soccer,finland,ykkonen
ADEOF4HB,https://www.betexplorer.com/soccer/finland/ykkonen/mikkelin-sjk-akatemia/ADEOF4HB/,"2022,9,25,15,00",soccer,finland,ykkonen
8QLhRRIF,https://www.betexplorer.com/soccer/finland/kakkonen-group-b/jazz-pori-kaapo/8QLhRRIF/,"2022,9,25,15,00",soccer,finland,kakkonen-group-b
M9JtUTYd,https://www.betexplorer.com/soccer/finland/kakkonen-group-b/vjs-grifk/M9JtUTYd/,"2022,9,25,15,00",soccer,finland,kakkonen-group-b
4Gir1RYh,https://www.betexplorer.com/soccer/germany/oberliga-bremen/oberneuland-woltmershausen/4Gir1RYh/,"2022,9,25,15,00",soccer,germany,oberliga-bremen
QPhv27Jn,https://www.betexplorer.com/soccer/germany/oberliga-bremen/osc-bremerhaven-union-60-bremen/QPhv27Jn/,"2022,9,25,15,00",soccer,germany,oberliga-bremen
YgWkyN78,https://www.betexplorer.com/soccer/germany/oberliga-hessen/fernwald-neuhof/YgWkyN78/,"2022,9,25,15,00",soccer,germany,oberliga-hessen
dxm7CwV7,https://www.betexplorer.com/soccer/germany/oberliga-hessen/hadamar-sv-steinbach/dxm7CwV7/,"2022,9,25,15,00",soccer,germany,oberliga-hessen
CpVgzsNE,https://www.betexplorer.com/soccer/germany/oberliga-hessen/waldgirmes-tus-dietkirchen/CpVgzsNE/,"2022,9,25,15,00",soccer,germany,oberliga-hessen
pfH3iom5,https://www.betexplorer.com/soccer/germany/oberliga-bayern-nord/bayern-hof-weiden/pfH3iom5/,"2022,9,25,15,00",soccer,germany,oberliga-bayern-nord
jXHahRXb,https://www.betexplorer.com/soccer/germany/oberliga-bayern-nord/asv-neumarkt-geesdorf/jXHahRXb/,"2022,9,25,15,00",soccer,germany,oberliga-bayern-nord
WSrtPTI4,https://www.betexplorer.com/soccer/germany/oberliga-bayern-sud/kirchanschoring-kottern-st-mang/WSrtPTI4/,"2022,9,25,15,00",soccer,germany,oberliga-bayern-sud
pnZhSf17,https://www.betexplorer.com/soccer/germany/oberliga-baden-wurttemberg/holzhausen-fc-atsv-mutschelbach/pnZhSf17/,"2022,9,25,15,00",soccer,germany,oberliga-baden-wurttemberg
bZ8XSXmp,https://www.betexplorer.com/soccer/hungary/nb-i-women/szekszardi-astra-hungary/bZ8XSXmp/,"2022,9,25,15,00",soccer,hungary,nb-i-women
4WeJjyti,https://www.betexplorer.com/soccer/hungary/nb-i-women/ujpest-szent-mihaly/4WeJjyti/,"2022,9,25,15,00",soccer,hungary,nb-i-women
W0xyXAan,https://www.betexplorer.com/soccer/italy/serie-d-group-c/adriese-cjarlins-muzane/W0xyXAan/,"2022,9,25,15,00",soccer,italy,serie-d-group-c
Cx5MkEEP,https://www.betexplorer.com/soccer/italy/serie-d-group-g/real-monterotondo-arzachena/Cx5MkEEP/,"2022,9,25,15,00",soccer,italy,serie-d-group-g
KrIzSAMI,https://www.betexplorer.com/soccer/italy/serie-d-group-g/ss-nola-1925-portici-1906/KrIzSAMI/,"2022,9,25,15,00",soccer,italy,serie-d-group-g
tdDfrkUu,https://www.betexplorer.com/soccer/malaysia/super-league/penang-kuala-lumpur-city/tdDfrkUu/,"2022,9,25,15,00",soccer,malaysia,super-league
roguECBF,https://www.betexplorer.com/soccer/mozambique/mocambola/costa-do-sol-enh-vilankulo/roguECBF/,"2022,9,25,15,00",soccer,mozambique,mocambola
6PHtv1Pl,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/afc-jong-sparta-rotterdam/6PHtv1Pl/,"2022,9,25,15,00",soccer,netherlands,tweede-divisie
hIy6p3nL,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/ijsselmeervogels-katwijk/hIy6p3nL/,"2022,9,25,15,00",soccer,netherlands,tweede-divisie
W2mcnPH8,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/ofc-oostzaan-kozakken-boys/W2mcnPH8/,"2022,9,25,15,00",soccer,netherlands,tweede-divisie
ERx2oqXE,https://www.betexplorer.com/soccer/netherlands/tweede-divisie/quick-boys-lisse/ERx2oqXE/,"2022,9,25,15,00",soccer,netherlands,tweede-divisie
SvfcLF0h,https://www.betexplorer.com/soccer/norway/division-2-group-1/strommen-moss/SvfcLF0h/,"2022,9,25,15,00",soccer,norway,division-2-group-1
WzBOty8e,https://www.betexplorer.com/soccer/norway/division-3-group-2/honefoss-kongsvinger/WzBOty8e/,"2022,9,25,15,00",soccer,norway,division-3-group-2
IH6TapkE,https://www.betexplorer.com/soccer/norway/division-3-group-3/bjarg-brodd/IH6TapkE/,"2022,9,25,15,00",soccer,norway,division-3-group-3
z5sPP1qH,https://www.betexplorer.com/soccer/norway/division-3-group-4/eik-tonsberg-vindbjart/z5sPP1qH/,"2022,9,25,15,00",soccer,norway,division-3-group-4
WzmpRBui,https://www.betexplorer.com/soccer/norway/division-3-group-4/follo-il-express/WzmpRBui/,"2022,9,25,15,00",soccer,norway,division-3-group-4
dKVXNuET,https://www.betexplorer.com/soccer/norway/division-3-group-4/halsen-fredrikstad/dKVXNuET/,"2022,9,25,15,00",soccer,norway,division-3-group-4
S2M3IJyi,https://www.betexplorer.com/soccer/norway/division-3-group-4/mandalskameratene-sarpsborg-08/S2M3IJyi/,"2022,9,25,15,00",soccer,norway,division-3-group-4
lCNaJaMp,https://www.betexplorer.com/soccer/norway/division-3-group-4/start-jeloy/lCNaJaMp/,"2022,9,25,15,00",soccer,norway,division-3-group-4
Yi7OwqwH,https://www.betexplorer.com/soccer/norway/division-3-group-5/junkeren-bodo-glimt/Yi7OwqwH/,"2022,9,25,15,00",soccer,norway,division-3-group-5
hdvkf4Nc,https://www.betexplorer.com/soccer/norway/division-3-group-5/trygg-lade-rosenborg/hdvkf4Nc/,"2022,9,25,15,00",soccer,norway,division-3-group-5
4d35PDKq,https://www.betexplorer.com/soccer/norway/toppserien-women/lyn-avaldsnes/4d35PDKq/,"2022,9,25,15,00",soccer,norway,toppserien-women
riKNMBlD,https://www.betexplorer.com/soccer/poland/division-2/gks-jastrzebie-slask-wroclaw/riKNMBlD/,"2022,9,25,15,00",soccer,poland,division-2
naLl1Ego,https://www.betexplorer.com/soccer/poland/iii-liga-group-ii/zawisza-unia-janikowo/naLl1Ego/,"2022,9,25,15,00",soccer,poland,iii-liga-group-ii
