ID,Result,Partial results
YJPcjUJ8,,"[[1, 0], [1, 0], [1, 3], [0, 0], [2, 1]]"
MsszXuJm,"[1, 2]","[[0, 0], [0, 1], [1, 1]]"
SKsWXL3s,"[3, 4]","[[1, 3], [1, 0], [1, 1]]"
2gpk1iZI,"[2, 6]","[[1, 1], [0, 1], [1, 4]]"
KlyuK5ub,"[2, 10]","[[1, 3], [1, 4], [0, 3]]"
buzqJPf4,"[2, 7]","[[0, 2], [0, 3], [2, 2]]"
GGUmIqAA,"[10, 1]","[[3, 0], [3, 0], [4, 1]]"
Ei6cizS7,"[5, 0]","[[2, 0], [2, 0], [1, 0]]"
z17ghGC1,"[3, 2]","[[0, 0], [2, 1], [1, 1]]"
M7UsO2DS,"[0, 2]","[[0, 1], [0, 0], [0, 1]]"
KrAIH0jd,"[7, 0]","[[1, 0], [3, 0], [3, 0]]"
bTL9JMLq,"[3, 1]","[[0, 0], [2, 1], [1, 0]]"
thBEItyj,"[2, 4]","[[1, 0], [0, 1], [1, 3]]"
8b30tpTd,"[2, 5]","[[1, 1], [0, 2], [1, 2]]"
nDOREMYF,,"[[1, 1], [2, 1], [1, 2], [0, 1]]"
Y9KNF2J9,"[2, 3]","[[0, 2], [1, 0], [1, 1]]"
KQMZC03S,"[3, 6]","[[1, 2], [2, 3], [0, 1]]"
tzOVDtlM,"[7, 2]","[[2, 0], [3, 2], [2, 0]]"
0K428KBq,"[4, 3]","[[0, 3], [2, 0], [2, 0]]"
vB367vRk,"[3, 5]","[[0, 2], [1, 2], [2, 1]]"
zXiZ1LIq,"[7, 0]","[[2, 0], [3, 0], [2, 0]]"
p2ZPOrQd,"[2, 4]","[[0, 1], [1, 2], [1, 1]]"
46dw1uYk,"[2, 1]","[[1, 1], [0, 0], [1, 0]]"
rces0amd,"[1, 3]","[[0, 1], [1, 0], [0, 2]]"
8Uw49wHD,"[5, 0]","[[1, 0], [3, 0], [1, 0]]"
WxUO1yQu,"[2, 3]","[[0, 1], [1, 1], [1, 1]]"
WbRGgvYI,,"[[0, 1], [1, 0], [0, 0], [1, 0]]"
ATSS0eun,,"[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0]]"
AsGIAoR0,"[2, 0]","[[2, 0], [0, 0], [0, 0]]"
v3XWaFfh,"[4, 3]","[[3, 1], [1, 2], [0, 0]]"
ChPqcDvB,"[5, 2]","[[1, 0], [2, 0], [2, 2]]"
0ILubgP4,"[1, 4]","[[0, 2], [0, 0], [1, 2]]"
IgWzaZ9b,,"[[0, 1], [0, 0], [1, 0], [0, 0], [2, 1]]"
p6Niei9N,"[0, 2]","[[0, 2], [0, 0], [0, 0]]"
6FOmdXgH,"[0, 2]","[[0, 2], [0, 0], [0, 0]]"
863qKtM3,"[3, 6]","[[1, 1], [0, 1], [2, 4]]"
nc2mJ0yA,"[3, 1]","[[3, 0], [0, 0], [0, 1]]"
ULihIKjG,,"[[0, 0], [1, 2], [1, 0], [0, 1]]"
vesSBITq,"[3, 2]","[[0, 1], [1, 0], [2, 1]]"
rPedHv6M,"[4, 1]","[[0, 0], [1, 0], [3, 1]]"
YoMaKx3t,,"[[0, 1], [1, 0], [0, 0], [0, 0], [0, 2]]"
xne0GbLS,"[2, 5]","[[0, 0], [0, 2], [2, 3]]"
4CPDcz38,"[1, 3]","[[0, 1], [1, 1], [0, 1]]"
2crHdfIE,"[4, 3]","[[0, 0], [3, 1], [1, 2]]"
dKsLeEXK,,"[[2, 1], [0, 1], [0, 0], [0, 0], [1, 0]]"
vPCi5kGk,"[5, 2]","[[2, 1], [2, 0], [1, 1]]"
0YDm6V0q,,"[[3, 2], [1, 3], [1, 0], [0, 0], [4, 3]]"
nRXCCXNF,"[2, 3]","[[1, 1], [0, 2], [1, 0]]"
UkNHBiwM,"[0, 6]","[[0, 2], [0, 2], [0, 2]]"
rgRLABhS,"[2, 3]","[[0, 0], [1, 1], [1, 2]]"
6k1fL16m,"[0, 3]","[[0, 0], [0, 0], [0, 3]]"
lffrSCN2,"[8, 1]","[[0, 0], [4, 0], [4, 1]]"
0UcnRWx9,"[5, 2]","[[2, 0], [3, 0], [0, 2]]"
d07d49Ve,,"[[0, 0], [1, 2], [1, 0], [1, 0]]"
zi603Tp2,"[1, 3]","[[0, 1], [0, 2], [1, 0]]"
lhFO7rxl,"[2, 3]","[[0, 1], [1, 2], [1, 0]]"
KIAK8OMs,"[1, 3]","[[1, 0], [0, 1], [0, 2]]"
OA7y5tM6,"[2, 4]","[[1, 1], [0, 1], [1, 2]]"
dvGIMV6e,,"[[1, 1], [1, 3], [3, 1], [1, 0]]"
zPR9Oixq,"[2, 3]","[[0, 0], [0, 1], [2, 2]]"
ImHENBik,,"[[2, 2], [0, 0], [1, 1], [0, 0], [3, 2]]"
QDKMLkM1,"[3, 5]","[[0, 0], [1, 3], [2, 2]]"
44JQK9y8,"[1, 2]","[[0, 2], [1, 0], [0, 0]]"
8xp7T1u8,"[6, 1]","[[1, 0], [3, 0], [2, 1]]"
4GLS4Tzm,"[5, 0]","[[1, 0], [2, 0], [2, 0]]"
SvY9RBWq,,"[[1, 1], [1, 0], [0, 1], [0, 1]]"
r7dwXX8M,"[6, 2]","[[2, 1], [2, 0], [2, 1]]"
QVorWiOS,,"[[0, 0], [3, 2], [0, 1], [0, 1]]"
xAF0lZwc,"[2, 3]","[[1, 0], [1, 2], [0, 1]]"
dExEQVoj,"[5, 1]","[[2, 0], [1, 1], [2, 0]]"
f9tzkMf5,"[0, 5]","[[0, 2], [0, 2], [0, 1]]"
rZxWk2ua,,"[[2, 0], [0, 1], [0, 1], [0, 0], [3, 0]]"
IqaZjzfN,,"[[1, 1], [1, 0], [0, 1], [0, 0], [1, 2]]"
pW0RhdPA,,"[[0, 1], [2, 0], [2, 3], [0, 0], [1, 0]]"
OMaViGvH,,"[[1, 0], [0, 1], [3, 3], [1, 0]]"
EivApYWj,"[3, 1]","[[0, 0], [2, 1], [1, 0]]"
UJ2wjf9T,"[3, 0]","[[0, 0], [2, 0], [1, 0]]"
27Xi9H9i,,"[[1, 1], [0, 1], [1, 0], [1, 0]]"
z1u6oEHp,"[2, 5]","[[2, 2], [0, 0], [0, 3]]"
hjmsjRVE,"[4, 3]","[[2, 1], [2, 2], [0, 0]]"
lItjl50R,"[2, 4]","[[0, 1], [1, 1], [1, 2]]"
jRSHqP8r,"[1, 3]","[[1, 1], [0, 0], [0, 2]]"
6giokooL,"[5, 4]","[[1, 1], [2, 1], [2, 2]]"
OMLbpSOC,"[3, 4]","[[1, 2], [1, 1], [1, 1]]"
fmHfo896,"[7, 4]","[[0, 3], [5, 1], [2, 0]]"
4Ibo8VGJ,"[1, 3]","[[0, 2], [0, 0], [1, 1]]"
IL2k7kWP,"[1, 5]","[[0, 0], [0, 4], [1, 1]]"
2DK2qnvJ,"[5, 2]","[[2, 1], [0, 1], [3, 0]]"
xrRPs3we,"[2, 5]","[[1, 2], [1, 2], [0, 1]]"
biSLrqOl,,"[[2, 0], [0, 0], [2, 4], [0, 0], [0, 2]]"
K6GUtNh1,"[7, 3]","[[1, 1], [3, 2], [3, 0]]"
Yg4Ma7Oa,"[7, 1]","[[2, 1], [2, 0], [3, 0]]"
z1kH29vs,"[5, 4]","[[4, 1], [0, 2], [1, 1]]"
SG3QbRw6,,"[[0, 1], [0, 0], [1, 0], [1, 0]]"
Y9KYus87,,"[[1, 0], [2, 1], [0, 2], [1, 0]]"
EilL1Tgm,,"[[0, 1], [0, 1], [3, 1], [0, 0], [0, 1]]"
f35I0m9g,"[3, 5]","[[0, 2], [1, 0], [2, 3]]"
YB3ZJKia,,"[[0, 1], [2, 2], [1, 0], [0, 0], [1, 0]]"
vk4VK0xg,"[0, 5]","[[0, 1], [0, 2], [0, 2]]"
nF7wJv75,"[2, 1]","[[1, 0], [0, 0], [1, 1]]"
GKfcBPBe,"[4, 2]","[[1, 0], [2, 1], [1, 1]]"
fBg1AqR1,"[5, 1]","[[2, 1], [2, 0], [1, 0]]"
rRnqZS32,"[2, 0]","[[1, 0], [0, 0], [1, 0]]"
MHomYnJ8,,"[[2, 0], [0, 2], [1, 1], [0, 0], [1, 2]]"
4tyhX6YE,"[5, 3]","[[0, 2], [3, 1], [2, 0]]"
GGvdWQmL,"[1, 4]","[[1, 1], [0, 1], [0, 2]]"
tQ4WHQa8,"[3, 1]","[[1, 1], [0, 0], [2, 0]]"
h08zHpFE,"[4, 2]","[[0, 0], [2, 0], [2, 2]]"
nN7vG4UK,"[5, 4]","[[3, 1], [1, 1], [1, 2]]"
QD6rFOqR,,"[[1, 2], [1, 1], [1, 0], [0, 0], [1, 0]]"
67lBArhr,"[4, 2]","[[1, 0], [0, 1], [3, 1]]"
WjBR3iDS,"[2, 4]","[[1, 0], [0, 3], [1, 1]]"
YacgaBLq,"[2, 1]","[[1, 0], [1, 1], [0, 0]]"
EFGM4XcM,,"[[0, 1], [2, 0], [0, 1], [0, 1]]"
SMdcbVzj,"[1, 4]","[[1, 1], [0, 2], [0, 1]]"
vc01ckjd,"[2, 5]","[[1, 1], [0, 2], [1, 2]]"
t2vpMYSd,"[1, 2]","[[0, 0], [0, 1], [1, 1]]"
GWKUgW0C,"[1, 6]","[[0, 3], [0, 3], [1, 0]]"
beAZhjGI,"[1, 7]","[[0, 0], [1, 2], [0, 5]]"
dYz5qDI9,"[2, 1]","[[0, 0], [1, 0], [1, 1]]"
nN7tICzA,,"[[0, 1], [0, 0], [1, 0], [1, 0]]"
SbCwPKmf,"[1, 3]","[[0, 2], [0, 0], [1, 1]]"
UocoHWkG,"[1, 3]","[[0, 1], [0, 1], [1, 1]]"
8W8xJhL3,"[5, 2]","[[3, 1], [1, 0], [1, 1]]"
SWFlGj5M,"[4, 1]","[[2, 1], [1, 0], [1, 0]]"
MgFhFAKS,"[2, 5]","[[1, 1], [1, 3], [0, 1]]"
8I5qN8Ee,,
ITll9NpF,"[2, 3]","[[1, 2], [1, 1], [0, 0]]"
jwViwKXi,,"[[2, 1], [0, 0], [0, 1], [0, 1]]"
Eerc71FR,"[3, 4]","[[0, 4], [0, 0], [3, 0]]"
G4UO2LNr,,"[[0, 1], [0, 0], [2, 1], [0, 0], [2, 0]]"
6gNy0J71,"[8, 4]","[[4, 1], [2, 0], [2, 3]]"
WWhh8s0L,,
WWENNMa8,"[8, 6]","[[4, 2], [2, 2], [2, 2]]"
OUXW0ahe,"[6, 7]","[[2, 3], [3, 2], [1, 2]]"
pvZS1uwk,,"[[0, 0], [2, 1], [1, 2], [0, 0], [0, 1]]"
ITQuawN7,"[2, 4]","[[1, 1], [1, 1], [0, 2]]"
ANDRMtFE,"[2, 6]","[[1, 1], [0, 3], [1, 2]]"
Sb8WL0UK,,
l2lU3V3E,,
GSAP2ap0,"[4, 2]","[[3, 1], [1, 1], [0, 0]]"
AR3Y0wFC,"[0, 4]","[[0, 0], [0, 2], [0, 2]]"
rsVxvMwk,"[2, 0]","[[6, 3], [6, 3]]"
dIYvfYTn,"[1, 2]","[[1, 6], [6, 3], [3, 6]]"
lESOmc7D,"[0, 2]","[[5, 7], [63, 7]]"
dpZtwtge,"[1, 2]","[[3, 6], [7, 5], [3, 6]]"
8Kt76Nz7,"[2, 0]","[[6, 2], [6, 2]]"
2HG6CtpE,"[0, 2]","[[4, 6], [63, 7]]"
z9Xrghqg,"[0, 2]","[[4, 6], [66, 7]]"
nBuB5sjD,"[0, 2]","[[3, 6], [4, 6]]"
C2nShhJu,"[2, 0]","[[6, 1], [7, 5]]"
EB4lNfUm,"[2, 0]","[[6, 4], [6, 4]]"
63GT07HG,"[2, 0]","[[6, 4], [6, 3]]"
jgoWiCYo,"[0, 2]","[[66, 7], [1, 6]]"
UutG2Nmc,"[2, 0]","[[6, 1], [6, 3]]"
SE8hMEqf,"[1, 2]","[[4, 6], [6, 3], [3, 6]]"
lS5YaRWM,"[0, 2]","[[4, 6], [3, 6]]"
rqpK1s33,"[2, 0]","[[6, 4], [7, 61]]"
YmD9sZ8i,"[2, 0]","[[7, 61], [7, 5]]"
niHDtgOc,,
0dngNxct,"[1, 2]","[[2, 6], [7, 5], [8, 10]]"
bZMbPigN,"[1, 2]","[[6, 4], [0, 6], [5, 7]]"
UgVsTZgb,"[2, 0]","[[6, 2], [6, 2]]"
4AWdxal9,,
8pUoSg94,,
IDz1yJ3F,,
WYDTNO5s,"[2, 0]","[[6, 2], [6, 1]]"
WdYlvLJd,,
xQL2OB8T,,
Kb40Xlop,"[2, 0]","[[6, 1], [6, 1]]"
GW8UxBNM,,
UTDAsy3U,"[0, 2]","[[2, 6], [1, 6]]"
b7WGbTwM,"[2, 0]","[[6, 2], [6, 3]]"
AmXhwuZ2,,
EL34W80j,,
UF6IuDw4,"[2, 0]","[[6, 3], [6, 1]]"
88G6snRc,"[2, 1]","[[6, 3], [1, 6], [7, 64]]"
bebZyVxT,,
MBttdoti,"[0, 2]","[[4, 6], [2, 6]]"
02upe5ec,"[2, 0]","[[6, 4], [6, 3]]"
naFAt6t4,"[2, 0]","[[6, 2], [6, 2]]"
xtAQwi8G,,
UsX0iNfM,"[0, 2]","[[2, 6], [4, 6]]"
AglbjsAS,"[2, 1]","[[7, 63], [1, 6], [6, 4]]"
rR8JvpBG,,
4jtTElBG,"[2, 0]","[[6, 4], [7, 5]]"
dUYhgqQ9,"[2, 1]","[[63, 7], [6, 2], [6, 2]]"
6PZTpLXk,"[2, 1]","[[1, 6], [6, 4], [6, 4]]"
xl8Nw4QM,,
jiYdh3uG,,
SUCOdmpl,"[0, 2]","[[1, 6], [2, 6]]"
KSwYqumd,"[0, 2]","[[3, 6], [0, 6]]"
KnK8exZt,"[1, 2]","[[6, 1], [4, 6], [68, 7]]"
YkOCfdlm,"[2, 0]","[[6, 2], [6, 2]]"
pU3lSEQ1,"[2, 1]","[[5, 7], [6, 2], [6, 1]]"
bXiWjb32,,
MXHG8OPd,"[1, 2]","[[6, 1], [1, 6], [2, 6]]"
UuShAy11,,
0OGK7ru3,"[2, 0]","[[6, 1], [6, 2]]"
fHzKXpHF,"[2, 0]","[[6, 0], [6, 1]]"
ABByVGtq,"[0, 2]","[[3, 6], [63, 7]]"
OKONtEue,,
G0hPa308,"[2, 0]","[[6, 4], [6, 2]]"
pUPJsfQl,,
YkpqldmL,"[0, 2]","[[2, 6], [4, 6]]"
l2AuUzdk,,
Ec3YMrLm,"[2, 1]","[[6, 2], [65, 7], [6, 2]]"
IuXkpmnm,,
MN6tLMk0,"[0, 2]","[[2, 6], [2, 6]]"
MRGtlUHO,,
SCqmmG2R,,
p23nq71g,"[1, 2]","[[4, 6], [6, 3], [3, 10]]"
ngAI2e2E,"[2, 0]","[[6, 3], [6, 2]]"
0xQ5zwJL,"[0, 2]","[[0, 6], [2, 6]]"
lbSz40vS,"[2, 0]","[[7, 62], [6, 4]]"
CGusXWxI,"[0, 2]","[[3, 6], [63, 7]]"
vTO9ZdYR,,
vkYooTWt,,
KMKChv5e,"[0, 2]","[[0, 6], [3, 6]]"
6wF2aKnq,"[0, 2]","[[4, 6], [4, 6]]"
lOBRxOuT,"[2, 0]","[[6, 1], [6, 2]]"
f5lfYslp,,
WpSVvhA7,,
Yk6E3ym8,,
xOjzjII8,,
QgjiTDwe,,"[[3, 4]]"
8lKS5M9F,"[2, 0]","[[6, 2], [6, 1]]"
faoukxYE,,
jD9X4tPL,,
zFlu1ACh,"[2, 0]","[[6, 3], [7, 5]]"
CQvVebtB,"[2, 1]","[[3, 6], [6, 2], [6, 1]]"
258BcbHe,,
td7FdIW1,"[0, 2]","[[1, 6], [0, 6]]"
2ZqHSMAh,"[2, 0]","[[7, 65], [7, 63]]"
UoF29aAU,"[2, 1]","[[4, 6], [7, 5], [6, 2]]"
GCIPOvAH,"[2, 0]","[[6, 4], [6, 4]]"
GxlLRtQb,"[2, 1]","[[64, 7], [7, 5], [6, 2]]"
ljnTPKfB,"[2, 1]","[[6, 4], [64, 7], [6, 2]]"
KAfCT2en,"[0, 2]","[[4, 6], [3, 6]]"
tKe8Urtt,"[0, 2]","[[3, 6], [4, 6]]"
AamPQ0u5,"[2, 0]","[[7, 63], [6, 0]]"
2gGFjHf2,"[0, 2]","[[3, 6], [4, 6]]"
GdrSaLXF,"[0, 2]","[[5, 7], [1, 6]]"
pETF2BnO,"[0, 2]","[[3, 6], [1, 6]]"
O4SJ1V1U,"[1, 2]","[[6, 3], [1, 6], [2, 6]]"
zqdxKCHb,"[0, 2]","[[65, 7], [2, 6]]"
2VcULYnn,"[2, 0]","[[6, 1], [6, 1]]"
GvPB3iXH,"[1, 2]","[[6, 3], [66, 7], [2, 6]]"
dhcYKh2h,"[2, 1]","[[6, 2], [3, 6], [6, 0]]"
xlQ74XHB,"[2, 0]","[[6, 1], [7, 63]]"
lSgQMEXu,"[2, 0]","[[7, 61], [7, 62]]"
z9HtdYSp,"[1, 2]","[[4, 6], [7, 5], [5, 7]]"
OdAWJMDm,"[2, 0]","[[7, 5], [7, 64]]"
IcSLVYUk,"[2, 0]","[[7, 65], [7, 67]]"
rBEo5ZL8,"[2, 0]","[[6, 3], [6, 4]]"
r3hzENSQ,"[1, 2]","[[7, 5], [2, 6], [4, 6]]"
r5yri2Qc,,"[[0, 3]]"
YLA1phy2,"[1, 2]","[[6, 4], [3, 6], [4, 6]]"
MoeQnmUB,"[2, 1]","[[6, 2], [3, 6], [7, 65]]"
Cjdj8X2t,"[2, 0]","[[6, 1], [6, 1]]"
jaUGFLED,"[0, 2]","[[1, 6], [5, 7]]"
E5BF0EKT,"[2, 1]","[[64, 7], [7, 65], [6, 4]]"
xIwfvgl0,"[1, 2]","[[62, 7], [6, 4], [0, 6]]"
tjpotFJm,"[1, 2]","[[6, 3], [3, 6], [4, 6]]"
fgAKfEYt,"[2, 1]","[[7, 5], [63, 7], [6, 0]]"
KtqkuZYg,"[2, 0]","[[7, 5], [6, 1]]"
M5u6yiYI,"[1, 2]","[[5, 7], [6, 1], [1, 6]]"
21IhafQP,"[2, 0]","[[6, 4], [6, 4]]"
nTpsse4s,"[2, 1]","[[6, 4], [1, 6], [7, 5]]"
OAJl0zBJ,,
Yq9OgYmm,"[2, 0]","[[6, 1], [6, 1]]"
A7gFoydQ,"[1, 2]","[[3, 6], [6, 4], [0, 6]]"
G8xbwD36,"[0, 2]","[[1, 6], [1, 6]]"
SCkKUTVG,"[0, 2]","[[4, 6], [5, 7]]"
AVy2xXIC,"[2, 0]","[[6, 0], [6, 1]]"
faecL192,"[1, 2]","[[6, 3], [3, 6], [2, 6]]"
ziSnS9Mn,"[1, 2]","[[64, 7], [7, 64], [0, 6]]"
zJSlBHoe,"[2, 0]","[[6, 1], [6, 2]]"
4WJ3ORLB,"[0, 2]","[[4, 6], [4, 6]]"
p6cxd0bs,"[2, 0]","[[6, 2], [6, 3]]"
K0eV3fuL,"[2, 0]","[[6, 1], [6, 0]]"
lp3TvKej,"[0, 2]","[[1, 6], [1, 6]]"
tK3Pu0tp,"[0, 2]","[[66, 7], [2, 6]]"
phAl93fo,"[0, 2]","[[3, 6], [4, 6]]"
fqgrDXCG,"[2, 1]","[[6, 4], [4, 6], [6, 4]]"
fyBmEpDt,"[0, 2]","[[3, 6], [3, 6]]"
bTTZPsCh,"[2, 0]","[[6, 4], [6, 3]]"
OAFiD4Sn,"[0, 2]","[[4, 6], [2, 6]]"
UD5C8tsI,"[2, 1]","[[6, 4], [4, 6], [6, 4]]"
G4vVQNdn,"[2, 0]","[[7, 64], [7, 5]]"
QuaL6KBU,"[0, 2]","[[0, 6], [3, 6]]"
21EeCOsg,"[2, 1]","[[6, 3], [63, 7], [6, 1]]"
pQ30Brca,"[0, 2]","[[1, 6], [5, 7]]"
nk0H70dO,"[1, 2]","[[6, 2], [5, 7], [4, 6]]"
d074A2C5,"[2, 0]","[[6, 4], [6, 0]]"
jN689MRB,"[2, 0]","[[6, 4], [6, 2]]"
21zRR3st,"[1, 2]","[[6, 3], [1, 6], [0, 6]]"
GEDHgG3g,"[0, 2]","[[5, 7], [2, 6]]"
vFy0V0MR,"[2, 0]","[[6, 2], [6, 4]]"
xrmEHJ8R,"[2, 1]","[[6, 2], [2, 6], [6, 2]]"
Oz9E5Gcs,"[2, 1]","[[0, 6], [7, 5], [6, 0]]"
dtN1S4cQ,"[0, 2]","[[1, 6], [5, 7]]"
StHxL7X9,"[1, 2]","[[6, 2], [3, 6], [0, 6]]"
zFEW5yS5,"[0, 2]","[[0, 6], [3, 6]]"
lYxTFrns,"[2, 1]","[[7, 5], [1, 6], [6, 4]]"
tGLN7ccg,"[2, 0]","[[6, 2], [6, 3]]"
ruIv4FdI,"[2, 0]","[[6, 2], [6, 4]]"
SOyXE21m,"[2, 0]","[[6, 1], [6, 1]]"
rZEaXAHE,"[0, 2]","[[4, 6], [2, 6]]"
UcXlyKN7,"[2, 0]","[[6, 3], [7, 66]]"
2JNcTprK,,
vsvzeEEt,"[2, 1]","[[4, 6], [7, 63], [6, 4]]"
Y9tklGfQ,,"[[2, 1]]"
UVWnhCba,"[0, 2]","[[2, 6], [5, 7]]"
pGpziWmh,"[2, 0]","[[6, 4], [6, 4]]"
SI4xaonT,"[2, 1]","[[7, 62], [69, 7], [7, 64]]"
WnFqOzFs,,
p8Mr9Jve,"[2, 0]","[[7, 61], [6, 2]]"
x6qO01I9,"[2, 1]","[[7, 5], [3, 6], [6, 1]]"
zyOQJGbf,"[2, 1]","[[3, 6], [7, 62], [6, 2]]"
INRgJ4Pt,"[2, 0]","[[6, 4], [7, 64]]"
EVU2Gmi9,,
jockw5aF,"[2, 0]","[[6, 3], [6, 3]]"
8WQd9eG7,"[2, 0]","[[6, 4], [6, 3]]"
0ruSNpHP,"[2, 1]","[[7, 5], [3, 6], [6, 3]]"
djCZHfT6,"[2, 1]","[[6, 3], [3, 6], [6, 3]]"
nuyOOQ1J,"[2, 0]","[[7, 64], [6, 2]]"
IaDVIzE0,"[1, 2]","[[3, 6], [6, 0], [3, 6]]"
rRUlfPA3,"[1, 2]","[[5, 7], [6, 4], [3, 6]]"
d8u2w7XC,"[2, 0]","[[6, 2], [6, 2]]"
4zAFuQeA,,
C2zQo1Iq,"[0, 2]","[[4, 6], [2, 6]]"
S45UKETs,"[0, 2]","[[4, 6], [4, 6]]"
MFOpCcWl,"[1, 2]","[[6, 2], [62, 7], [4, 6]]"
KhBNCK8O,,
AHjXWNgt,"[2, 1]","[[65, 7], [7, 65], [6, 3]]"
6qptV1Oh,,
httxWs9n,"[2, 0]","[[6, 3], [6, 4]]"
80xCZ6n3,"[2, 1]","[[6, 3], [4, 6], [6, 3]]"
vcrlTug5,,
06qpULwa,,
pYLGdkZo,"[0, 2]","[[66, 7], [3, 6]]"
t2CJD0gI,"[2, 0]","[[6, 4], [6, 4]]"
YembX13j,"[2, 1]","[[3, 6], [7, 61], [7, 65]]"
82a1KLO8,"[2, 0]","[[6, 3], [7, 66]]"
8845y4oP,"[2, 1]","[[6, 3], [3, 6], [6, 1]]"
UcLO62f9,"[2, 1]","[[4, 6], [6, 1], [6, 4]]"
pUD6bv2k,,
l2Sm1APJ,"[1, 2]","[[6, 2], [4, 6], [2, 6]]"
M7OIvnrS,"[2, 0]","[[6, 3], [6, 3]]"
fFZFkJx1,"[2, 0]","[[6, 1], [6, 2]]"
4rpC5x9P,"[1, 2]","[[6, 4], [2, 6], [6, 10]]"
ClaFH21b,"[2, 0]","[[6, 4], [6, 0]]"
vNkVjw2i,"[2, 0]","[[7, 5], [6, 2]]"
6ZKGXF1T,"[1, 2]","[[7, 62], [5, 7], [7, 10]]"
48an7E39,"[0, 2]","[[5, 7], [3, 6]]"
OAFm5hYL,"[1, 2]","[[4, 6], [6, 4], [5, 10]]"
SCeoeO7A,"[0, 2]","[[2, 6], [64, 7]]"
rqhfcgXt,"[1, 2]","[[2, 6], [6, 3], [1, 6]]"
Ovkfg2xN,"[1, 2]","[[6, 1], [3, 6], [4, 6]]"
xO2YcQNi,"[2, 0]","[[6, 1], [6, 4]]"
bX3Ub68o,"[2, 0]","[[6, 3], [7, 63]]"
vBo3eX1g,"[2, 0]","[[6, 4], [6, 2]]"
MZjbdDnm,"[0, 2]","[[4, 6], [1, 6]]"
COqBgBW5,"[0, 2]","[[3, 6], [0, 6]]"
pG0mzNVp,"[2, 0]","[[6, 1], [6, 1]]"
Ykdsd4h4,"[0, 2]","[[4, 6], [2, 6]]"
63fkfrNG,,
Knhwcpwb,"[2, 0]","[[6, 1], [6, 2]]"
65TRzEbm,"[0, 2]","[[3, 6], [0, 6]]"
8IcQ1m2A,"[2, 0]","[[6, 0], [6, 2]]"
bJlvjj3b,"[2, 0]","[[6, 4], [6, 1]]"
x6P0uT20,"[2, 0]","[[6, 2], [6, 3]]"
6NlYnLRm,"[0, 2]","[[3, 6], [1, 6]]"
0GtloucM,"[0, 2]","[[4, 6], [2, 6]]"
2q3J0Kd9,"[2, 0]","[[6, 3], [6, 1]]"
lQtSn8j9,"[2, 0]","[[6, 3], [6, 2]]"
27Xt0IQP,"[0, 2]","[[65, 7], [3, 6]]"
6Hi3LTko,"[0, 2]","[[5, 7], [3, 6]]"
GnZgricb,"[2, 0]","[[6, 3], [7, 5]]"
tCRuZnKp,"[0, 2]","[[5, 7], [3, 6]]"
YNqkqXsh,"[0, 2]","[[0, 6], [2, 6]]"
S4o5uksH,"[0, 2]","[[1, 6], [1, 6]]"
fwYcsBC4,"[0, 2]","[[4, 6], [4, 6]]"
ATzAv9dN,"[0, 2]","[[3, 6], [3, 6]]"
OWvEwTBT,"[2, 1]","[[6, 4], [5, 7], [7, 5]]"
lEn1tVRA,,
2ZNoDsB5,"[2, 0]","[[6, 3], [6, 3]]"
8WQgBLuI,"[2, 0]","[[6, 2], [6, 3]]"
SGVYFqRn,"[0, 2]","[[4, 6], [4, 6]]"
67UxF3tg,"[0, 2]","[[1, 6], [4, 6]]"
YgWUGPBt,"[0, 2]","[[1, 6], [61, 7]]"
UL38aOt6,"[0, 2]","[[1, 6], [3, 6]]"
ddNkC1QB,"[0, 2]","[[1, 6], [5, 7]]"
fT0KdMQO,"[2, 0]","[[6, 4], [6, 3]]"
OrPsENea,"[2, 0]","[[6, 3], [6, 3]]"
dYv3L53P,"[0, 2]","[[4, 6], [3, 6]]"
8C2CbrdC,"[2, 1]","[[6, 4], [66, 7], [7, 64]]"
Gx2Gc2BI,"[2, 0]","[[6, 3], [6, 4]]"
QR1ACbHL,"[0, 2]","[[4, 6], [4, 6]]"
Mcmt7xuq,"[2, 0]","[[6, 1], [7, 69]]"
Kl1EBIWR,"[1, 2]","[[6, 1], [4, 6], [2, 6]]"
2RqsnvKF,"[1, 2]","[[4, 6], [6, 3], [2, 6]]"
SAIt5G9e,"[2, 1]","[[6, 4], [3, 6], [6, 4]]"
lKJx6dfk,"[2, 1]","[[6, 2], [1, 6], [7, 64]]"
2uk35Vna,"[1, 2]","[[6, 1], [1, 6], [2, 6]]"
zV4OCDfP,"[2, 0]","[[6, 3], [6, 4]]"
xtQOW4WL,"[0, 2]","[[2, 6], [0, 6]]"
G4CaSV03,"[2, 0]","[[6, 3], [6, 4]]"
EVYnL1tU,"[0, 2]","[[2, 6], [5, 7]]"
QXd3K4Hu,"[0, 2]","[[3, 6], [0, 6]]"
jwgBZzNq,"[2, 0]","[[6, 2], [6, 1]]"
2XWIhGTL,"[2, 0]","[[6, 0], [6, 1]]"
pINxLy8j,"[1, 2]","[[6, 4], [3, 6], [2, 6]]"
QD0Pru0c,"[0, 2]","[[0, 6], [63, 7]]"
n5nKXEid,"[2, 0]","[[6, 1], [6, 2]]"
f7TAfxa9,"[0, 2]","[[0, 6], [0, 6]]"
lU6qvHES,"[2, 0]","[[6, 2], [6, 3]]"
Crv6eIq3,"[2, 0]","[[6, 2], [6, 0]]"
